TimeUS,Alt,Airspeed,GroundSpeed,Roll,Pitch,ThrOut,Volt,Curr,SolarW,TurbineW,MastMM,Temp
131500000,281.462,10.848,13.572,-3.585,2.716,0.849,12.199,5.869,26.157,0.000,0.000,13.311
132000000,283.544,10.764,13.424,1.215,-2.497,0.865,12.170,6.000,26.034,0.000,0.000,12.913
132500000,284.456,11.086,12.925,0.658,2.966,0.860,12.157,5.958,25.835,0.000,0.000,13.009
133000000,285.697,10.943,13.090,0.767,3.750,0.840,12.126,6.156,23.904,0.000,0.000,13.228
133500000,287.135,10.834,13.000,1.700,1.228,0.848,12.153,5.945,25.764,0.000,0.000,12.944
134000000,287.930,10.845,13.534,-0.660,1.145,0.832,12.166,5.916,26.656,0.000,0.000,12.897
134500000,289.655,10.960,11.967,0.648,4.128,0.867,12.154,6.044,24.956,0.000,0.000,13.173
135000000,290.983,10.677,13.085,1.285,2.911,0.823,12.183,6.034,25.495,0.000,0.000,13.648
135500000,292.380,10.941,14.037,-1.471,1.771,0.840,12.157,6.033,25.314,0.000,0.000,13.138
136000000,293.293,10.882,13.013,2.414,1.251,0.835,12.175,5.907,26.878,0.000,0.000,12.898
136500000,295.018,10.953,12.963,-0.016,1.969,0.872,12.178,5.837,27.014,0.000,0.000,13.073
137000000,295.823,10.882,13.565,-0.969,-0.555,0.852,12.146,5.940,26.630,0.000,0.000,13.432
137500000,296.508,10.938,12.825,-3.052,3.553,0.847,12.140,5.944,26.014,0.000,0.000,13.093
138000000,297.589,11.007,12.128,-1.190,4.417,0.857,12.158,5.905,26.551,0.000,0.000,12.704
138500000,299.758,10.862,13.059,-1.100,3.517,0.840,12.157,5.999,25.589,0.000,0.000,13.186
139000000,301.282,10.456,13.469,0.803,2.698,0.843,12.163,6.142,23.840,0.000,0.000,12.911
139500000,302.224,10.993,13.337,-1.569,4.258,0.850,12.167,5.894,25.889,0.000,0.000,12.772
140000000,303.235,10.951,12.622,0.385,1.341,0.841,12.170,5.895,25.956,0.000,0.000,14.031
140500000,304.146,10.906,14.168,1.261,0.675,0.857,12.144,5.947,25.689,0.000,0.000,13.190
141000000,306.346,11.084,13.012,0.911,0.396,0.860,12.123,6.082,25.449,0.000,0.000,13.578
141500000,307.695,10.784,12.712,-0.113,2.760,0.845,12.146,5.880,26.816,0.000,0.000,12.840
142000000,308.701,11.098,13.700,-0.852,0.325,0.854,12.167,5.950,25.974,0.000,0.000,13.007
142500000,309.005,10.977,14.123,-0.498,1.441,0.854,12.155,5.905,26.454,0.000,0.000,13.003
143000000,310.743,11.268,12.809,-0.333,3.240,0.860,12.146,5.942,24.954,0.000,0.000,13.173
143500000,312.452,11.313,13.592,1.102,2.577,0.858,12.164,5.829,26.049,0.000,0.000,13.439
144000000,312.684,11.352,12.926,-0.411,-0.321,0.852,12.155,5.722,28.057,0.000,0.000,13.124
144500000,314.284,11.153,13.047,2.097,0.843,0.860,12.173,6.084,25.244,0.000,0.000,12.564
145000000,315.892,11.590,13.541,1.806,2.559,0.856,12.189,6.060,24.473,0.000,0.000,12.914
145500000,316.719,11.714,13.843,0.257,2.029,0.863,12.138,6.183,24.575,0.000,0.000,13.152
146000000,317.974,10.911,13.337,-0.706,1.998,0.853,12.155,6.052,24.948,0.000,0.000,12.428
146500000,319.841,10.924,13.856,1.513,5.991,0.868,12.182,6.053,24.656,0.000,0.000,13.214
147000000,320.799,10.947,13.713,-0.806,4.589,0.839,12.135,6.008,25.154,0.000,0.000,13.314
147500000,322.246,11.534,12.778,-1.151,0.730,0.851,12.169,5.998,25.788,0.000,0.000,13.419
148000000,323.088,11.200,12.986,-0.359,4.247,0.850,12.134,5.804,27.274,0.000,0.000,13.215
148500000,324.992,10.955,12.546,1.122,1.944,0.854,12.150,5.861,26.604,0.000,0.000,12.296
149000000,325.684,11.204,13.142,-0.143,2.225,0.848,12.130,5.965,25.626,0.000,0.000,12.935
149500000,326.825,11.013,13.055,-2.375,3.841,0.861,12.151,6.169,23.958,0.000,0.000,12.644
150000000,328.498,10.844,12.853,-1.279,2.790,0.855,12.156,6.114,23.441,0.000,0.000,12.540
150500000,330.075,11.077,13.641,-2.456,0.363,0.852,12.154,6.008,25.008,0.000,0.000,12.549
151000000,330.943,10.612,12.931,-0.130,1.251,0.865,12.165,6.103,24.594,0.000,0.000,12.711
151500000,332.090,11.305,12.059,-0.623,-1.055,0.836,12.130,5.949,25.873,0.000,0.000,12.902
152000000,333.199,10.981,12.757,-0.439,2.148,0.861,12.167,5.996,26.164,0.000,0.000,12.957
152500000,335.037,11.250,13.062,1.530,0.325,0.868,12.162,5.825,26.841,0.000,0.000,12.749
153000000,335.195,10.771,13.101,-0.732,3.875,0.857,12.143,6.055,25.536,0.000,0.000,13.255
153500000,336.727,11.209,13.548,-1.049,2.928,0.859,12.148,6.073,25.261,0.000,0.000,12.619
154000000,338.526,11.102,13.637,0.228,3.961,0.834,12.122,6.119,25.285,0.000,0.000,12.989
154500000,339.593,11.056,13.221,-1.317,1.926,0.835,12.179,5.826,28.158,0.000,0.000,12.733
155000000,340.871,10.654,12.952,-3.313,5.002,0.844,12.154,5.855,27.112,0.000,0.000,12.422
155500000,342.323,11.300,12.936,-0.935,0.421,0.862,12.169,5.872,27.219,0.000,0.000,12.705
156000000,343.153,11.230,12.397,-1.859,1.925,0.855,12.143,6.134,24.766,0.000,0.000,13.005
156500000,344.759,10.867,13.783,-0.985,2.068,0.867,12.137,5.965,25.007,0.000,0.000,12.695
157000000,345.756,11.281,12.675,-1.743,3.543,0.848,12.153,5.994,25.441,0.000,0.000,12.551
157500000,346.952,11.028,13.186,-2.238,1.955,0.836,12.164,5.868,26.824,0.000,0.000,12.887
158000000,348.321,10.988,13.093,0.619,4.285,0.846,12.177,6.025,25.457,0.000,0.000,12.777
158500000,349.542,10.994,13.312,-0.455,3.865,0.829,12.188,5.791,26.955,0.000,0.000,12.881
159000000,351.180,10.820,13.157,1.330,1.057,0.847,12.155,5.801,27.293,0.000,0.000,12.795
159500000,351.563,10.819,13.711,-0.358,3.177,0.846,12.152,5.876,26.165,0.000,0.000,12.945
160000000,353.143,10.836,13.417,-0.611,3.685,0.861,12.105,6.085,24.829,0.000,0.000,13.031
160500000,353.929,11.117,13.274,-0.272,-1.288,0.849,12.146,6.048,24.069,0.000,0.000,13.214
161000000,355.724,11.160,12.872,0.782,2.829,0.865,12.162,5.888,27.275,0.000,0.000,13.121
161500000,356.587,10.837,13.425,0.194,-0.151,0.869,12.159,5.938,25.953,0.000,0.000,12.755
162000000,358.193,10.741,12.862,-1.515,5.537,0.848,12.131,5.838,27.749,0.000,0.000,12.732
162500000,359.513,10.876,13.631,0.434,-0.310,0.856,12.130,5.830,27.917,0.000,0.000,12.706
163000000,360.476,10.873,12.425,0.680,2.481,0.863,12.118,5.947,26.788,0.000,0.000,12.790
163500000,362.335,10.697,13.305,-1.201,0.195,0.861,12.118,5.862,26.859,0.000,0.000,12.654
164000000,363.008,10.884,14.379,-1.604,-1.020,0.837,12.165,5.986,26.313,0.000,0.000,12.303
164500000,364.564,10.650,11.936,1.500,2.528,0.843,12.143,5.880,27.490,0.000,0.000,12.455
165000000,365.317,11.249,13.513,-1.386,2.113,0.859,12.175,5.961,25.774,0.000,0.000,12.933
165500000,367.129,11.152,12.952,1.729,2.262,0.844,12.158,5.975,26.397,0.000,0.000,12.857
166000000,367.913,10.998,12.592,-0.551,2.920,0.846,12.173,5.859,27.390,0.000,0.000,13.040
166500000,369.204,11.145,13.046,0.085,0.883,0.832,12.125,6.007,25.955,0.000,0.000,13.080
167000000,370.751,11.259,12.652,-1.754,0.432,0.845,12.144,6.044,24.792,0.000,0.000,12.258
167500000,371.921,10.778,13.396,1.563,2.228,0.838,12.180,5.861,26.988,0.000,0.000,12.269
168000000,373.515,11.170,13.705,-1.594,5.514,0.847,12.134,6.048,24.004,0.000,0.000,11.834
168500000,374.456,11.098,13.698,0.874,1.462,0.858,12.155,6.133,24.953,0.000,0.000,12.882
169000000,376.050,11.194,13.179,-0.502,4.537,0.845,12.138,5.868,26.692,0.000,0.000,12.296
169500000,377.113,11.052,12.970,-0.835,3.410,0.834,12.115,6.115,24.258,0.000,0.000,12.439
170000000,378.048,11.430,13.405,0.802,2.702,0.854,12.157,5.829,27.406,0.000,0.000,12.820
170500000,379.799,11.105,13.353,-1.038,5.078,0.846,12.140,5.999,24.972,0.000,0.000,12.311
171000000,380.515,11.203,13.311,1.201,3.549,0.842,12.142,6.039,24.626,0.000,0.000,12.580
171500000,382.324,10.989,13.400,2.335,1.176,0.848,12.145,6.180,23.512,0.000,0.000,12.196
172000000,383.341,11.358,13.868,0.743,2.526,0.846,12.169,5.780,27.454,0.000,0.000,12.508
172500000,384.126,10.935,13.309,-0.431,3.558,0.856,12.160,5.975,24.986,0.000,0.000,12.729
173000000,385.331,11.378,13.523,-2.522,3.655,0.853,12.107,6.049,26.066,0.000,0.000,12.300
173500000,387.372,11.026,12.546,2.486,2.605,0.865,12.111,6.074,24.792,0.000,0.000,13.037
174000000,387.999,10.860,13.368,-3.700,2.320,0.853,12.149,5.955,26.165,0.000,0.000,12.386
174500000,389.191,11.504,12.328,-2.269,1.420,0.842,12.138,5.921,26.442,0.000,0.000,12.652
175000000,391.112,11.298,13.961,0.648,2.397,0.843,12.120,6.119,24.944,0.000,0.000,12.271
175500000,391.811,11.146,13.705,-1.129,3.286,0.858,12.126,5.993,26.120,0.000,0.000,12.432
176000000,393.331,10.604,12.690,2.010,1.026,0.867,12.125,5.969,26.095,0.000,0.000,12.894
176500000,394.148,10.939,13.906,2.878,3.722,0.856,12.163,6.064,25.349,0.000,0.000,12.765
177000000,395.632,11.154,12.844,1.472,2.344,0.841,12.122,6.085,24.267,0.000,0.000,13.118
177500000,397.456,11.044,13.285,0.610,2.700,0.847,12.133,5.932,26.837,0.000,0.000,12.619
178000000,398.396,11.403,12.854,0.112,3.193,0.867,12.137,6.000,26.142,0.000,0.000,12.743
178500000,399.771,11.088,12.802,-0.463,5.065,0.844,12.114,5.938,26.127,0.000,0.000,12.992
179000000,400.563,10.491,13.120,0.539,0.749,0.839,12.140,6.030,25.871,0.000,0.000,12.161
179500000,402.401,10.749,13.456,-1.557,2.339,0.855,12.130,6.071,24.870,0.000,0.000,12.301
180000000,403.611,10.721,13.265,-0.330,3.629,0.852,12.143,6.034,24.871,0.000,0.000,12.454
180500000,404.530,11.061,13.343,1.608,-0.961,0.844,12.149,5.980,25.192,0.000,0.000,12.310
181000000,405.764,10.860,12.284,-1.462,-0.413,0.837,12.147,5.929,26.743,0.000,0.000,12.222
181500000,407.336,10.992,12.075,0.287,2.694,0.847,12.139,5.874,26.659,0.000,0.000,12.316
182000000,408.180,10.550,13.222,3.562,0.896,0.856,12.168,6.031,25.729,0.000,0.000,12.211
182500000,409.523,10.854,12.957,0.153,1.135,0.854,12.125,6.022,24.247,0.000,0.000,12.384
183000000,410.437,10.889,13.331,-0.464,3.783,0.851,12.138,5.988,25.429,0.000,0.000,12.768
183500000,411.852,11.015,12.511,-2.556,1.972,0.852,12.119,5.770,27.641,0.000,0.000,12.242
184000000,413.040,11.037,13.428,-0.784,2.110,0.853,12.123,5.943,26.075,0.000,0.000,12.780
184500000,414.446,11.100,13.203,-2.908,2.188,0.847,12.112,6.115,24.634,0.000,0.000,12.428
185000000,416.033,11.269,12.156,2.480,1.569,0.868,12.136,5.914,26.412,0.000,0.000,12.114
185500000,417.554,11.441,12.880,1.915,2.137,0.842,12.153,5.917,26.892,0.000,0.000,12.097
186000000,418.062,11.298,13.196,-0.589,3.192,0.841,12.157,6.017,26.213,0.000,0.000,12.527
186500000,419.297,10.907,14.151,0.563,0.263,0.854,12.123,6.108,24.486,0.000,0.000,12.161
187000000,419.844,10.906,13.778,-0.750,1.604,0.861,12.085,6.141,24.325,0.000,0.000,13.269
187500000,421.953,11.095,12.966,-1.294,4.356,0.846,12.142,5.987,26.107,0.000,0.000,12.222
188000000,423.822,10.719,13.887,-1.142,2.399,0.862,12.106,6.107,25.092,0.000,0.000,12.399
188500000,424.600,10.974,13.407,0.537,2.236,0.850,12.118,6.010,26.016,0.000,0.000,12.061
189000000,426.033,11.175,12.976,-0.893,1.892,0.849,12.168,6.070,25.233,0.000,0.000,11.992
189500000,427.276,11.209,12.839,0.011,-0.834,0.844,12.125,6.095,25.604,0.000,0.000,11.867
190000000,428.258,10.592,12.836,-0.057,2.273,0.848,12.108,6.092,25.021,0.000,0.000,12.284
190500000,429.739,11.237,13.142,0.818,0.517,0.849,12.117,6.084,24.780,0.000,0.000,12.315
191000000,430.834,11.041,13.429,0.544,1.314,0.842,12.106,5.994,25.756,0.000,0.000,12.346
191500000,432.760,11.563,12.746,-0.004,1.585,0.856,12.124,5.900,27.201,0.000,0.000,12.161
192000000,433.348,10.927,12.774,-0.081,0.020,0.865,12.114,6.093,24.204,0.000,0.000,12.330
192500000,434.211,11.257,12.211,0.285,2.247,0.870,12.160,5.943,25.941,0.000,0.000,12.218
193000000,435.018,11.183,12.902,1.967,1.117,0.850,12.126,6.018,25.329,0.000,0.000,12.305
193500000,436.823,11.729,12.923,1.447,0.143,0.838,12.121,5.899,26.510,0.000,0.000,12.268
194000000,437.752,11.277,13.455,-1.374,3.277,0.852,12.154,5.872,26.539,0.000,0.000,12.120
194500000,438.803,10.917,13.598,1.641,1.797,0.847,12.144,5.979,26.959,0.000,0.000,12.289
195000000,440.524,11.167,13.494,1.685,1.554,0.855,12.130,5.964,26.082,0.000,0.000,12.086
195500000,441.794,11.255,12.863,0.798,1.014,0.840,12.121,5.910,26.941,0.000,0.000,11.902
196000000,443.750,11.009,13.470,-0.182,2.649,0.834,12.136,5.937,26.168,0.000,0.000,12.247
196500000,445.238,11.225,12.906,0.303,1.071,0.848,12.080,5.926,26.700,0.000,0.000,12.256
197000000,445.908,10.849,13.738,-3.266,-0.772,0.843,12.128,5.941,25.968,0.000,0.000,11.524
197500000,446.777,10.879,13.437,-2.849,4.102,0.857,12.147,6.097,25.516,0.000,0.000,12.226
198000000,447.933,11.357,13.047,-1.383,2.150,0.847,12.117,6.131,24.269,0.000,0.000,12.468
198500000,449.122,10.971,13.122,1.910,3.448,0.862,12.135,5.815,26.222,0.000,0.000,12.487
199000000,451.014,11.002,12.754,0.186,-0.266,0.862,12.121,6.020,25.965,0.000,0.000,11.955
199500000,450.663,7.319,10.123,2.314,3.696,0.001,12.460,-1.497,26.824,0.000,0.000,11.765
200000000,450.073,7.347,10.367,0.850,4.419,0.007,12.480,-1.470,25.760,0.000,0.000,12.332
200500000,449.627,6.957,9.909,0.785,2.615,0.000,12.485,-1.426,25.782,0.000,0.000,12.076
201000000,449.750,7.358,9.586,1.740,0.463,0.000,12.497,-1.487,27.602,0.000,0.000,12.061
201500000,449.164,6.990,9.608,1.042,1.033,0.000,12.495,-1.482,26.282,0.000,0.000,12.207
202000000,448.868,7.652,9.318,0.617,0.075,0.000,12.508,-1.394,26.254,0.000,0.000,11.810
202500000,449.116,7.551,9.760,-0.511,3.049,0.000,12.467,-1.463,26.480,0.000,0.000,12.117
203000000,448.734,7.487,9.542,0.290,2.660,0.000,12.469,-1.447,25.703,0.000,0.000,11.683
203500000,448.445,7.020,9.857,0.735,1.118,0.000,12.469,-1.381,24.576,0.000,0.000,12.503
204000000,447.169,7.404,9.135,0.640,3.593,0.010,12.452,-1.500,26.345,0.000,0.000,12.224
204500000,447.535,7.412,9.459,0.524,1.567,0.009,12.486,-1.599,27.794,0.000,0.000,12.421
205000000,447.388,7.478,9.598,-0.115,1.431,0.010,12.458,-1.547,28.014,0.000,0.000,12.276
205500000,447.245,7.424,9.685,1.157,2.484,0.000,12.474,-1.402,25.506,0.000,0.000,12.205
206000000,446.564,7.366,10.362,0.789,4.037,0.000,12.498,-1.660,28.197,0.000,0.000,12.065
206500000,446.222,7.191,10.512,1.898,1.509,0.000,12.487,-1.521,26.730,0.000,0.000,12.368
207000000,445.778,7.419,9.848,0.708,-1.607,0.000,12.460,-1.455,26.874,0.000,0.000,12.157
207500000,445.652,7.469,9.528,-0.513,2.686,0.015,12.485,-1.470,25.439,0.000,0.000,11.748
208000000,445.427,7.632,10.354,0.912,1.008,0.006,12.476,-1.537,26.535,0.000,0.000,12.326
208500000,444.681,7.535,9.302,-1.443,1.202,0.017,12.475,-1.317,24.934,0.000,0.000,12.080
209000000,445.543,7.617,9.583,-0.132,3.797,0.000,12.522,-1.488,26.319,0.000,0.000,12.191
209500000,444.230,7.474,9.563,0.188,2.698,0.011,12.518,-1.571,27.648,0.000,0.000,12.624
210000000,443.995,7.313,9.868,-0.654,1.130,0.000,12.457,-1.529,26.681,0.000,0.000,12.146
210500000,444.172,7.673,9.774,0.454,3.664,0.000,12.455,-1.563,27.481,0.000,0.000,12.215
211000000,443.176,7.499,9.772,-0.271,1.247,0.000,12.466,-1.409,24.661,0.000,0.000,12.624
211500000,442.927,7.835,9.529,1.957,1.978,0.000,12.492,-1.338,25.780,0.000,0.000,12.537
212000000,443.518,7.817,9.656,-0.086,-0.108,0.000,12.462,-1.335,25.345,0.000,0.000,12.311
212500000,442.464,7.560,10.294,-2.072,4.763,0.000,12.494,-1.495,27.161,0.000,0.000,12.374
213000000,442.209,7.728,10.085,-0.131,3.353,0.009,12.478,-1.450,26.680,0.000,0.000,12.061
213500000,441.505,7.568,8.986,-0.567,1.559,0.000,12.527,-1.459,26.009,0.000,0.000,11.956
214000000,442.449,7.503,9.009,-0.797,1.468,0.004,12.484,-1.427,25.612,0.000,0.000,12.224
214500000,441.659,8.002,8.949,-0.939,1.060,0.000,12.483,-1.374,26.319,0.000,0.000,11.790
215000000,441.140,7.579,9.384,0.407,1.503,0.000,12.439,-1.559,26.494,0.000,0.000,11.607
215500000,440.981,8.316,9.898,0.972,3.421,0.000,12.459,-1.538,27.878,0.000,0.000,12.501
216000000,440.539,7.711,9.988,-1.185,1.169,0.016,12.495,-1.382,25.965,0.000,0.000,12.277
216500000,440.420,7.549,9.550,-1.610,5.446,0.002,12.452,-1.435,25.494,0.000,0.000,12.167
217000000,439.494,7.768,10.220,1.762,3.382,0.000,12.488,-1.457,26.145,0.000,0.000,12.425
217500000,439.556,7.633,10.136,0.278,2.897,0.001,12.496,-1.581,26.899,0.000,0.000,12.098
218000000,439.860,8.131,9.722,-1.696,2.259,0.000,12.461,-1.496,27.001,0.000,0.000,11.900
218500000,439.478,7.444,8.948,1.184,2.747,0.001,12.496,-1.464,25.514,0.000,0.000,12.094
219000000,438.748,7.172,11.332,-1.493,3.148,0.000,12.476,-1.370,25.050,0.000,0.000,12.279
219500000,438.421,7.333,10.254,1.186,2.688,0.015,12.486,-1.396,25.833,0.000,0.000,11.964
220000000,438.487,7.675,9.695,-1.255,-0.380,0.000,12.479,-1.631,26.915,0.000,0.000,12.302
220500000,438.221,7.344,9.170,-1.585,1.684,0.000,12.462,-1.441,25.905,0.000,0.000,11.732
221000000,437.603,7.087,10.480,1.135,3.123,0.002,12.458,-1.412,25.324,0.000,0.000,12.101
221500000,437.133,7.401,9.077,-0.113,0.809,0.007,12.468,-1.371,25.829,0.000,0.000,12.163
222000000,436.719,7.281,9.430,-0.531,2.482,0.015,12.452,-1.568,27.526,0.000,0.000,12.108
222500000,436.282,7.332,9.698,0.674,0.881,0.007,12.467,-1.389,25.925,0.000,0.000,11.930
223000000,436.668,7.401,9.281,1.265,3.628,0.007,12.499,-1.516,27.049,0.000,0.000,12.322
223500000,435.608,7.463,9.337,0.202,-0.424,0.022,12.437,-1.504,26.440,0.000,0.000,12.106
224000000,435.094,7.635,10.143,2.175,3.659,0.028,12.427,-1.358,24.469,0.000,0.000,12.065
224500000,434.833,7.456,9.672,-1.692,2.044,0.000,12.504,-1.489,26.365,0.000,0.000,12.493
225000000,435.132,7.058,9.637,-2.043,3.653,0.000,12.508,-1.453,26.186,0.000,0.000,12.138
225500000,434.902,7.276,9.259,-0.611,1.281,0.001,12.500,-1.325,24.685,0.000,0.000,12.420
226000000,435.013,7.106,10.637,0.605,3.093,0.000,12.444,-1.445,25.747,0.000,0.000,12.565
226500000,434.131,7.480,10.128,1.676,3.120,0.002,12.474,-1.454,26.229,0.000,0.000,11.981
227000000,433.856,7.031,9.995,0.818,2.117,0.008,12.459,-1.400,24.766,0.000,0.000,12.284
227500000,433.829,7.306,10.261,-0.422,3.532,0.000,12.470,-1.458,25.955,0.000,0.000,12.526
228000000,433.083,7.235,9.485,0.444,1.290,0.011,12.456,-1.521,26.926,0.000,0.000,12.375
228500000,433.199,7.427,9.714,-1.349,2.360,0.005,12.477,-1.278,25.154,0.000,0.000,11.950
229000000,433.002,7.521,9.291,-0.204,2.050,0.000,12.483,-1.293,23.684,0.000,0.000,12.245
229500000,432.743,7.573,9.959,0.748,1.576,0.007,12.488,-1.355,24.692,0.000,0.000,11.959
230000000,432.166,7.552,9.766,0.591,3.840,0.003,12.500,-1.441,25.814,0.000,0.000,12.116
230500000,431.149,7.277,9.354,2.114,-0.446,0.000,12.483,-1.658,27.122,0.000,0.000,12.216
231000000,432.072,7.706,10.536,-1.446,4.797,0.003,12.485,-1.530,26.973,0.000,0.000,12.270
231500000,430.798,7.484,9.470,1.880,1.031,0.004,12.485,-1.443,26.175,0.000,0.000,11.893
232000000,430.813,7.385,9.992,-0.769,2.959,0.000,12.482,-1.545,27.510,0.000,0.000,12.776
232500000,430.761,7.061,10.898,0.044,2.787,0.009,12.486,-1.356,25.578,0.000,0.000,12.347
233000000,430.610,6.899,9.904,2.360,0.597,0.001,12.449,-1.526,26.094,0.000,0.000,12.860
233500000,430.000,7.464,9.189,-0.115,2.732,0.015,12.447,-1.353,25.460,0.000,0.000,12.448
234000000,429.927,7.423,9.751,-1.361,-0.454,0.000,12.514,-1.457,26.421,0.000,0.000,11.906
234500000,429.518,7.913,9.728,2.641,2.383,0.015,12.466,-1.454,26.041,0.000,0.000,11.964
235000000,429.567,7.543,8.891,-1.034,0.891,0.006,12.509,-1.382,25.346,0.000,0.000,12.477
235500000,428.803,7.549,10.082,0.306,0.582,0.000,12.457,-1.463,26.553,0.000,0.000,12.376
236000000,428.986,7.638,9.180,0.644,1.914,0.000,12.482,-1.506,25.864,0.000,0.000,12.389
236500000,428.427,7.612,9.680,0.749,2.929,0.009,12.428,-1.527,26.164,0.000,0.000,12.805
237000000,427.907,7.455,10.318,-0.823,2.245,0.014,12.500,-1.502,26.462,0.000,0.000,12.316
237500000,427.303,7.594,10.643,-1.403,4.049,0.000,12.481,-1.430,25.180,0.000,0.000,11.855
238000000,428.117,7.270,9.476,0.191,3.410,0.000,12.493,-1.342,24.879,0.000,0.000,12.289
238500000,427.199,7.783,9.748,0.243,2.608,0.001,12.498,-1.393,24.477,0.000,0.000,12.377
239000000,426.579,7.171,9.667,-1.300,2.965,0.007,12.493,-1.492,25.646,0.000,0.000,12.346
239500000,426.165,7.321,8.763,-1.940,3.008,0.008,12.502,-1.597,27.429,0.000,0.000,12.321
240000000,426.115,7.563,10.000,0.853,0.315,0.004,12.476,-1.324,24.568,0.000,0.000,12.120
240500000,426.017,7.294,9.895,-0.760,2.475,0.002,12.480,-1.440,25.075,0.000,0.000,12.796
241000000,425.915,7.885,9.823,1.487,1.736,0.010,12.452,-1.402,24.945,0.000,0.000,12.250
241500000,424.316,7.417,9.569,1.680,2.105,0.014,12.474,-1.377,24.612,0.000,0.000,12.095
242000000,424.687,7.925,9.857,0.176,-0.939,0.002,12.497,-1.490,25.218,0.000,0.000,12.067
242500000,424.458,7.840,9.708,-0.887,2.695,0.000,12.512,-1.461,26.075,0.000,0.000,11.736
243000000,424.749,7.807,9.367,-2.030,-0.317,0.000,12.477,-1.365,24.903,0.000,0.000,12.400
243500000,424.159,7.364,9.762,-0.164,-0.471,0.002,12.429,-1.376,25.192,0.000,0.000,11.996
244000000,423.279,7.836,9.911,-0.304,0.453,0.000,12.470,-1.556,27.274,0.000,0.000,12.799
244500000,423.380,7.328,9.017,-1.510,6.986,0.014,12.461,-1.497,26.467,0.000,0.000,12.232
245000000,422.822,7.763,9.353,0.248,2.826,0.001,12.475,-1.411,26.002,0.000,0.000,12.368
245500000,422.227,7.132,10.404,-0.732,-0.098,0.000,12.489,-1.404,25.298,0.000,0.000,12.379
246000000,422.572,7.970,9.657,1.509,1.673,0.000,12.475,-1.520,26.362,0.000,0.000,12.577
246500000,422.258,7.518,9.484,0.045,4.644,0.019,12.447,-1.608,26.344,0.000,0.000,12.997
247000000,421.617,7.721,10.186,-0.691,4.752,0.000,12.485,-1.389,25.138,0.000,0.000,11.763
247500000,421.388,7.029,10.064,2.112,3.270,0.000,12.457,-1.408,25.854,0.000,0.000,11.988
248000000,420.965,7.377,9.414,0.469,3.783,0.000,12.460,-1.446,25.750,0.000,0.000,12.690
248500000,420.491,7.183,9.598,1.943,2.389,0.000,12.493,-1.474,26.223,0.000,0.000,11.711
249000000,420.336,7.080,9.475,2.011,1.591,0.000,12.530,-1.534,26.402,0.000,0.000,12.191
249500000,420.759,7.020,9.560,0.463,4.017,0.003,12.455,-1.540,27.157,0.000,0.000,12.470
250000000,420.171,7.581,10.100,2.819,-0.064,0.000,12.492,-1.414,25.342,0.000,0.000,12.613
250500000,420.857,7.246,9.377,-1.287,2.554,0.009,12.470,-1.454,25.727,0.000,0.000,12.201
251000000,419.463,6.974,9.539,0.065,1.115,0.000,12.466,-1.359,24.472,0.000,0.000,12.027
251500000,419.531,7.106,9.692,0.376,3.005,0.000,12.494,-1.471,25.869,0.000,0.000,12.375
252000000,418.767,6.962,8.868,-1.125,0.486,0.000,12.488,-1.528,27.430,0.000,0.000,12.117
252500000,418.799,7.578,10.382,0.638,1.145,0.000,12.489,-1.355,25.537,0.000,0.000,12.814
253000000,418.050,7.424,9.451,-0.373,0.911,0.000,12.485,-1.405,24.468,0.000,0.000,12.271
253500000,417.497,7.271,9.663,0.614,1.046,0.006,12.506,-1.385,24.750,0.000,0.000,12.119
